"","V1","V2","V3","V4"
"81",-0.581587,1.16015777951051,-0.413513224115522,-0.418297605587621
"82",-0.581587,1.19608279964577,-0.469556527893955,-0.458400186213559
"83",-0.581587,1.1019154334975,-0.303415669945722,-0.3495090182118
"84",-0.581587,1.16568186858388,-0.382511118101653,-0.460976640703007
"85",-0.581587,1.14187082329018,-0.406752352733539,-0.372050400654447
"86",-0.581587,1.22494248907113,-0.536696066127977,-0.460913694887154
"87",-0.581587,1.26378917494539,-0.550677351855143,-0.542141616981179
"88",-0.581587,1.15713063644895,-0.448556487377094,-0.371144698791016
"89",-0.581587,1.20419914359466,-0.473608877391142,-0.475173872062027
"90",-0.581587,1.15897451994965,-0.432474199993301,-0.395206280608858
"91",-0.581587,1.26747243456628,-0.520741468901249,-0.579063636357814
"92",-0.581587,1.16523863229595,-0.438347040246624,-0.406980272865842
"93",-0.581587,1.16337860501081,-0.372613582633407,-0.463258995200302
"94",-0.581587,1.1829582611866,-0.490954368487567,-0.397937251049192
"95",-0.581587,1.17242213219162,-0.46539212439775,-0.39747179346626
"96",-0.581587,1.14142615007947,-0.392345719563681,-0.385899588526996
"97",-0.581587,1.16846789548943,-0.421499803111677,-0.43319180366937
"98",-0.581587,1.12393704810537,-0.399964861422698,-0.321344982426886
"99",-0.581587,1.12841919678874,-0.397165658284899,-0.339984298991106
"100",-0.581587,1.16987558129576,-0.429570583688317,-0.429043108954997
"101",-0.581587,1.14200413222199,-0.381503794597883,-0.398281675098808
"102",-0.581587,1.16854270378803,-0.365694531764288,-0.48141412527462
"103",-0.581587,1.27038065937295,-0.457934946402362,-0.635737842646106
"104",-0.581587,1.21946857215498,-0.378887202880204,-0.586129751818924
"105",-0.581587,1.15288924869464,-0.413163065490717,-0.398057660484014
"106",-0.581587,1.18697270166345,-0.4039537318528,-0.495707148441924
"107",-0.581587,1.23494283448562,-0.607348991745695,-0.395235381352506
"108",-0.581587,1.17131292809328,-0.391114633509085,-0.467977904364625
"109",-0.581587,1.134036899166,-0.313994262614376,-0.432951835329618
"110",-0.581587,1.13085519797881,-0.442550618687789,-0.288066708758126
"111",-0.581587,1.10169654062055,-0.245852804557204,-0.39152479628582
"112",-0.581587,1.20463481063765,-0.470634824269496,-0.479215910821866
"113",-0.581587,1.16264497135731,-0.440824530477805,-0.396758191788721
"114",-0.581587,1.18452804272016,-0.505294570768273,-0.384426951113668
"115",-0.581587,1.2188159786895,-0.451068338675661,-0.531083556282087
"116",-0.581587,1.21674318376949,-0.555299322074859,-0.414857370855005
"117",-0.581587,1.22846661447857,-0.403173308743084,-0.588711734217684
"118",-0.581587,1.12752200868409,-0.307937646992766,-0.420095567260063
"119",-0.581587,1.25353766518094,-0.579028471663513,-0.485883429466672
"120",-0.581587,1.18392424443229,-0.434924162373308,-0.46099630100299
"121",-0.581587,1.1076689552967,-0.407241907967402,-0.247152873588693
"122",-0.581587,1.14782245590314,-0.377207893830292,-0.418581646883402
"123",-0.581587,1.2689775977092,-0.504806550059438,-0.596216815013556
"124",-0.581587,1.23155812660105,-0.519138945507802,-0.497222459724142
"125",-0.581587,1.14728075221784,-0.358669812272451,-0.433138650057906
"126",-0.581587,1.20766333449962,-0.511125383816947,-0.444073835654302
"127",-0.581587,1.18323267666724,-0.454540844150162,-0.439809263354445
"128",-0.581587,1.15500016632815,-0.428950303273325,-0.387333217707663
"129",-0.581587,1.1988459504295,-0.473377385355558,-0.461676795924525
"130",-0.581587,1.15851023736884,-0.371543693097846,-0.451775668011928
"131",-0.581587,1.14271257718817,-0.476726702740626,-0.280220778954888
"132",-0.581587,1.24084129059286,-0.564953100769478,-0.469590355917904
"133",-0.581587,1.10067546646017,-0.34484072974301,-0.304255408460762
"134",-0.581587,1.25915925097261,-0.545465649739211,-0.536609023651757
"135",-0.581587,1.15624803771895,-0.352281782956306,-0.461310166944172
"136",-0.581587,1.19528101860786,-0.484388844230316,-0.440527139946532
"137",-0.581587,1.17999032801035,-0.459393251042641,-0.425834492607687
"138",-0.581587,1.21746856417723,-0.497274579343731,-0.484714036828197
"139",-0.581587,1.13980132228497,-0.359259692770262,-0.412406992463964
"140",-0.581587,1.16550996339112,-0.369975646908042,-0.470671324236927
"141",-0.581587,1.13881342731328,-0.320184655297204,-0.440882987584278
"142",-0.581587,1.15270859473832,-0.436871313222318,-0.371322716874426
"143",-0.581587,1.19089660259798,-0.368827551886375,-0.53122589832285
"144",-0.581587,1.15441815909534,-0.47265062757475,-0.330579295029617
"145",-0.581587,1.17026745080406,-0.484187311785006,-0.36754394773665
"146",-0.581587,1.20378202873155,-0.54206022478282,-0.394032848130018
"147",-0.581587,1.19560043083666,-0.519419311240125,-0.399579740887404
"148",-0.581587,1.15576849193367,-0.440027242479189,-0.377063433420421
"149",-0.581587,1.17402186423952,-0.416493939030216,-0.452614777115736
"150",-0.581587,1.15341042054674,-0.425696877344145,-0.386183592149196
"151",-0.581587,1.13936099593189,-0.26742744561441,-0.476052560525685
"152",-0.581587,1.16127084489046,-0.429173005296582,-0.405413994229743
"153",-0.581587,1.236288688258,-0.474510749201951,-0.550680732917445
"154",-0.581587,1.16491687954431,-0.478280208688886,-0.358161106520177
"155",-0.581587,1.21111934242802,-0.552502218913547,-0.40193452165607
"156",-0.581587,1.15255904838228,-0.315649377393323,-0.478286347870272
"157",-0.581587,1.22435964684198,-0.488896274212834,-0.509938209860595
"158",-0.581587,1.13789881333019,-0.29155125628791,-0.458051934102669
"159",-0.581587,1.12080421477555,-0.314437224853195,-0.396650122255451
"160",-0.581587,1.15348742939149,-0.397498921565297,-0.415364727821965
"161",-0.581587,1.22167570117708,-0.528333756892188,-0.461903626500903
"162",-0.581587,1.25027065975392,-0.575315335859641,-0.481859924631841
"163",-0.581587,1.1108161888806,-0.42389371004805,-0.232866330887332
"164",-0.581587,1.20783748530107,-0.398346363897796,-0.547897403961568
"165",-0.581587,1.15404648469278,-0.355476420635813,-0.453276740197095
"166",-0.581587,1.19348448101932,-0.423963194530553,-0.494631596359751
"167",-0.581587,1.12213964323137,-0.351256733464731,-0.368532340652907
"168",-0.581587,1.2665741798327,-0.579812578195582,-0.517713750237579
"169",-0.581587,1.09364995195277,-0.332537054327012,-0.292385575748538
"170",-0.581587,1.18057351533269,-0.405808801601715,-0.478615755745215
"171",-0.581587,1.2603002928339,-0.482686776159425,-0.596129435809058
"172",-0.581587,1.12564663907119,-0.401413983498021,-0.325495268636147
"173",-0.581587,1.14924581272438,-0.419787170496053,-0.380190307019305
"174",-0.581587,1.23394852263171,-0.499945473856803,-0.522191037528497
"175",-0.581587,1.16425104658359,-0.337129795939426,-0.491756037238812
"176",-0.581587,1.2134417263515,-0.378129873411022,-0.573984862243825
"177",-0.581587,1.16001873017089,-0.42337046680966,-0.407922666912071
"178",-0.581587,1.1325973216752,-0.378520244091288,-0.37349580704328
"179",-0.581587,1.19341761791709,-0.459683780888846,-0.461450357397882
"180",-0.581587,1.18113676647144,-0.481768484400937,-0.403711764194013
"181",-0.581587,1.25026072883497,-0.455583709609118,-0.59631818151533
"182",-0.581587,1.1842323269102,-0.428160745866216,-0.468064717532141
"183",-0.581587,1.25398035145467,-0.590755727525407,-0.472730781978824
"184",-0.581587,1.21117852030745,-0.434510581933875,-0.527403035866917
"185",-0.581587,1.12897833082007,-0.320134965604932,-0.414856210340898
"186",-0.581587,1.22104055756687,-0.533972611861567,-0.453666499760507
"187",-0.581587,1.12263342113331,-0.416922992910438,-0.294076548245673
"188",-0.581587,1.2063894845974,-0.454731697901747,-0.498592690951827
"189",-0.581587,1.11715651134012,-0.371050903926822,-0.33220460190176
"190",-0.581587,1.12041203471932,-0.379637601906928,-0.333464269093761
"191",-0.581587,1.12643805875875,-0.420886872860301,-0.302848048489749
"192",-0.581587,1.1662839923379,-0.410965606505807,-0.437407842925745
"193",-0.581587,1.26621048177803,-0.570161405351729,-0.527451377865199
"194",-0.581587,1.13677479659171,-0.466976080412114,-0.272378924458298
"195",-0.581587,1.17666661528873,-0.454430190697343,-0.421944931617639
"196",-0.581587,1.14209035173588,-0.392700730468323,-0.387500332668027
"197",-0.581587,1.14183540210225,-0.339507775467877,-0.434191842266596
"198",-0.581587,1.13876649779691,-0.465692228192698,-0.282701052537077
"199",-0.581587,1.15132359060997,-0.35000301756043,-0.450603925852442
"200",-0.581587,1.1312014101998,-0.447725331016711,-0.281351485519452
"201",-0.581587,1.22539406221467,-0.478217093752399,-0.522397376480759
"202",-0.581587,1.19276568111968,-0.45729472753737,-0.46213796881821
"203",-0.581587,1.18776573589761,-0.405103601270035,-0.496667409450669
"204",-0.581587,1.26411508973434,-0.522521207008226,-0.570051355862539
"205",-0.581587,1.16300895228061,-0.346234976741405,-0.482401455186167
"206",-0.581587,1.21770346976558,-0.459050331856169,-0.521607642871414
"207",-0.581587,1.14545051833668,-0.423222004411449,-0.364609414222581
"208",-0.581587,1.14276702960653,-0.356943828489521,-0.422501582552024
"209",-0.581587,1.14108094975556,-0.432672165884972,-0.338910800600195
"210",-0.581587,1.14722783282723,-0.447064466170683,-0.34097663189869
"211",-0.581587,1.26957058603844,-0.573463008522032,-0.531930118334017
"212",-0.581587,1.1789758879566,-0.480724755678548,-0.398607392882833
"213",-0.581587,1.21900297681366,-0.467072245824474,-0.517505337809225
"214",-0.581587,1.19594269903075,-0.395933859107387,-0.52298692008242
"215",-0.581587,1.26815011038744,-0.561394036641773,-0.541333019590289
"216",-0.581587,1.11499275487902,-0.2898018994248,-0.399028448262139
"217",-0.581587,1.15859977416132,-0.41674499474714,-0.410703111797152
"218",-0.581587,1.09280004973763,-0.361587608975424,-0.251925286031416
"219",-0.581587,1.16150007791785,-0.398870966830993,-0.43587197985474
"220",-0.581587,1.14320213666518,-0.422534357314595,-0.358295746785508
"221",-0.581587,1.1348028615843,-0.382812042130673,-0.375809093902293
"222",-0.581587,1.24653382459987,-0.536977614042649,-0.515268491069114
"223",-0.581587,1.16568099117398,-0.375330227925142,-0.466839793922931
"224",-0.581587,1.17480450666243,-0.411552326076118,-0.459119060566747
"225",-0.581587,1.19728203350647,-0.585850836588869,-0.300438121791347
"226",-0.581587,1.22442501782868,-0.57518470849985,-0.410340316557734
"227",-0.581587,1.23891962351069,-0.519792479850948,-0.514526589604734
"228",-0.581587,1.17372905108727,-0.453788560000434,-0.414386085889654
"229",-0.581587,1.20150047728873,-0.435654145791315,-0.503794464221169
"230",-0.581587,1.21962786709996,-0.492568099779213,-0.494842198369031
"231",-0.581587,1.19656122023493,-0.431088796562553,-0.49590442955105
"232",-0.581587,1.1589332061226,-0.367477651430818,-0.456164829806629
"233",-0.581587,1.23282894915441,-0.476406891643308,-0.541205775530841
"234",-0.581587,1.17947508985584,-0.459338346492915,-0.424464098636859
"235",-0.581587,1.22884388298981,-0.637330024536898,-0.32228516656103
"236",-0.581587,1.14947998101792,-0.37995104733693,-0.420644063774272
"237",-0.581587,1.18096573986798,-0.41423256287091,-0.47232558960882
"238",-0.581587,1.14404404919297,-0.382158966435074,-0.403474052284793
"239",-0.581587,1.14413870963822,-0.367547071227425,-0.417088164930091
"240",-0.581587,1.17353267305682,-0.442380657884465,-0.42600268574458
"241",-0.581587,1.23332236444457,-0.492607650375946,-0.527656855759729
"242",-0.581587,1.15460539698725,-0.478737173472387,-0.322372985046444
"243",-0.581587,1.18238001883307,-0.483398424979903,-0.405399151038381
"244",-0.581587,1.20736779537801,-0.465450921460101,-0.491011642456581
"245",-0.581587,1.25530707602223,-0.604258323679308,-0.458985548112084
"246",-0.581587,1.25430214520064,-0.586421498306422,-0.478940181837971
"247",-0.581587,1.1582199549958,-0.417505919956383,-0.408854828700657
"248",-0.581587,1.17815578083356,-0.516848076826068,-0.347734251106682
"249",-0.581587,1.13416327414951,-0.394524988559784,-0.361491861362643
"250",-0.581587,1.1608396146613,-0.273506633506879,-0.522247769162051
"251",-0.581587,1.20027996177793,-0.572502167336417,-0.3360256761629
"252",-0.581587,1.12109002266417,-0.363479863238392,-0.353164590435329
"253",-0.581587,1.14860641261854,-0.393452156423807,-0.405576246486274
"254",-0.581587,1.11308145837743,-0.401779462308611,-0.278430595751656
"255",-0.581587,1.20494717218654,-0.40598257553461,-0.535794583886977
"256",-0.581587,1.09376178000484,-0.198231301738703,-0.39625646040201
"257",-0.581587,1.10988935752688,-0.332780324376983,-0.348010979221899
"258",-0.581587,1.15228144360331,-0.380095979929242,-0.42811163417286
"259",-0.581587,1.10930978226503,-0.350775065911999,-0.3279101190316
"260",-0.581587,1.19122863269699,-0.420472707097403,-0.492167002087022
"261",-0.581587,1.20731229571111,-0.463552386489136,-0.492668412175424
"262",-0.581587,1.11293180436814,-0.316422741746816,-0.372147618129625
"263",-0.581587,1.19091951306718,-0.500205046088259,-0.409980729391043
"264",-0.581587,1.16087123843185,-0.423006641727251,-0.410715732925998
"265",-0.581587,1.21576288237479,-0.418077130485379,-0.550718529854734
"266",-0.581587,1.19604068104764,-0.429628418638817,-0.495916054003919
"267",-0.581587,1.10016510604678,-0.403641837572429,-0.217799282652815
"268",-0.581587,1.19831202443012,-0.376889477340599,-0.542131007934202
"269",-0.581587,1.23195230263683,-0.535155251750314,-0.480952526239603
"270",-0.581587,1.18039160974582,-0.434375118299698,-0.452374412362652
"271",-0.581587,1.23138499425848,-0.557749300107713,-0.453017353215417
"272",-0.581587,1.23929846776869,-0.457533454396185,-0.571422637215332
"273",-0.581587,1.22337619009016,-0.469526005180038,-0.52554222755093
"274",-0.581587,1.15365606580137,-0.459584054099964,-0.345983836872947
"275",-0.581587,1.21180401179963,-0.430985962818632,-0.531714268067888
"276",-0.581587,1.17565544466085,-0.501387783426376,-0.361629665806729
"277",-0.581587,1.27224698442425,-0.573282181161314,-0.538479275496771
"278",-0.581587,1.14756164823873,-0.410157373443691,-0.38557575846798
"279",-0.581587,1.1192419689287,-0.406652660220269,-0.29552698514209
"280",-0.581587,1.14609087195022,-0.474602337314826,-0.297114301545601
"281",-0.581587,1.15205131084189,-0.338747371075833,-0.460947330398732
"282",-0.581587,1.26340063384717,-0.549165966952386,-0.542768737444123
"283",-0.581587,1.1944614728797,-0.439482376247393,-0.483315064075056
"284",-0.581587,1.19584542085751,-0.42697126648597,-0.497736685589124
"285",-0.581587,1.14322185150536,-0.403427475926856,-0.379740007671859
"286",-0.581587,1.28033079825546,-0.572744170501148,-0.5578629474328
"287",-0.581587,1.18004992508421,-0.332668869766022,-0.530894762433988
"288",-0.581587,1.18452756904031,-0.42993652056841,-0.467183208279242
"289",-0.581587,1.20992861004676,-0.505887294061888,-0.456075966387649
"290",-0.581587,1.16086910544455,-0.470797538420093,-0.354917959242994
"291",-0.581587,1.14923474429629,-0.468854756932251,-0.317672338109183
"292",-0.581587,1.15631315872692,-0.321073725669498,-0.483706299038719
"293",-0.581587,1.20579063402809,-0.49078512729644,-0.461585324652408
"294",-0.581587,1.17630035955885,-0.535232783498966,-0.311782621976002
"295",-0.581587,1.20084497221847,-0.472882114521209,-0.467344790351103
"296",-0.581587,1.16716385021942,-0.408925020463234,-0.441646669746495
"297",-0.581587,1.14323178806918,-0.455131382971935,-0.315965734670562
"298",-0.581587,1.12120322948212,-0.375019483622875,-0.341258067603328
"299",-0.581587,1.13592263497964,-0.398459488489401,-0.362698592073151
"300",-0.581587,1.17677918202137,-0.414423012764054,-0.461587272062889
"301",-0.581587,1.22071928704501,-0.409220744823178,-0.568061580966399
"302",-0.581587,1.17497888601166,-0.360873937434568,-0.500345264645999
"303",-0.581587,1.16909090097539,-0.4270175506485,-0.429452612265442
"304",-0.581587,1.23033081216067,-0.605059373084407,-0.384209659423923
"305",-0.581587,1.20881102437541,-0.428307558565012,-0.527045280718477
"306",-0.581587,1.11413318086596,-0.294194343252613,-0.393373147411788
"307",-0.581587,1.14176530734358,-0.376917085625474,-0.401947170181575
"308",-0.581587,1.19796038494801,-0.455022229541526,-0.477560315068002
"309",-0.581587,1.23502012080287,-0.487219081427165,-0.53655592949963
"310",-0.581587,1.11109160971487,-0.321380795427471,-0.362269167207462
"311",-0.581587,1.1231943031917,-0.386536909304902,-0.334894999167357
"312",-0.581587,1.16996646669816,-0.504580704713595,-0.337964266792969
"313",-0.581587,1.21081525156734,-0.44543704664625,-0.517358107023694
"314",-0.581587,1.13282758183443,-0.389822683089736,-0.362403926459921
"315",-0.581587,1.19693462858904,-0.513224788209672,-0.411403478209321
"316",-0.581587,1.11175514054114,-0.359010900983039,-0.327277658105447
"317",-0.581587,1.18809460507039,-0.460148630345932,-0.447025758304965
"318",-0.581587,1.17096426878185,-0.392639086904333,-0.465823857481275
"319",-0.581587,1.20626854137434,-0.460528083243444,-0.492947947002017
"320",-0.581587,1.13862116934997,-0.388586459688446,-0.381390522481461
"321",-0.581587,1.19395097081798,-0.483771605384351,-0.437588796178623
"322",-0.581587,1.13666478530036,-0.368186844274816,-0.395531644555602
"323",-0.581587,1.14985602600939,-0.32862600654016,-0.46278918351187
"324",-0.581587,1.12436356873436,-0.284600123310551,-0.428014257366144
"325",-0.581587,1.16496157027976,-0.367186013493554,-0.471497499169824
"326",-0.581587,1.14367816326814,-0.376254406131684,-0.407961227327897
"327",-0.581587,1.19221058194444,-0.477237075075405,-0.440012324683947
"328",-0.581587,1.14935249131757,-0.329784344120545,-0.460709708678784
"329",-0.581587,1.12427376946002,-0.410423453858625,-0.309102082197144
"330",-0.581587,1.11858797180483,-0.303086067194083,-0.399221600792412
"331",-0.581587,1.14024288830153,-0.383014869160992,-0.391731354787709
"332",-0.581587,1.22856822293907,-0.458183342839012,-0.547218331893702
"333",-0.581587,1.27085611622271,-0.54312313306696,-0.565767205189735
"334",-0.581587,1.16457551659165,-0.3699255903958,-0.468392134236921
"335",-0.581587,1.09726234097035,-0.314589404511641,-0.324065042052908
"336",-0.581587,1.11066657582339,-0.323245714343228,-0.359294379040351
"337",-0.581587,1.12696850846179,-0.375818402509379,-0.358913008122991
"338",-0.581587,1.18407005777307,-0.481990489044406,-0.411955179825972
"339",-0.581587,1.22140996717298,-0.503395186144647,-0.488298673432456
"340",-0.581587,1.21697901852106,-0.472626922173779,-0.507603904591989
"341",-0.581587,1.22607261983888,-0.451458497834473,-0.547210465773104
"342",-0.581587,1.22424461064335,-0.518625055690763,-0.479377636419396
"343",-0.581587,1.21430498314899,-0.45598516837868,-0.516346897268807
"344",-0.581587,1.09883393947454,-0.374722575353026,-0.258880316095933
"345",-0.581587,1.17880456106062,-0.393825375778216,-0.484233173760811
"346",-0.581587,1.16157188790845,-0.367330369111322,-0.462944543879426
"347",-0.581587,1.19060330717781,-0.469959608525408,-0.44347965163847
"348",-0.581587,1.23982431360003,-0.469157533068541,-0.563076848892616
"349",-0.581587,1.13945304752873,-0.413572847150123,-0.356806316679867
"350",-0.581587,1.17079677951103,-0.424111226563814,-0.436915056293484
"351",-0.581587,1.14929371500437,-0.308436595451842,-0.475124099509413
"352",-0.581587,1.18676730434787,-0.456717625918832,-0.447018618006193
"353",-0.581587,1.16518106571979,-0.353212207042278,-0.482584762200625
"354",-0.581587,1.22867532169903,-0.50475675857363,-0.504840232971253
"355",-0.581587,1.13830170435447,-0.357809985299888,-0.409515304422162
"356",-0.581587,1.21600427654312,-0.548286020734904,-0.421958339220635
"357",-0.581587,1.21343144548287,-0.488539216302096,-0.483472136758243
"358",-0.581587,1.18800644451047,-0.492136380476552,-0.411291982914641
"359",-0.581587,1.11330359334521,-0.371294606981502,-0.31872434137011
"360",-0.581587,1.19854330875238,-0.501310508398305,-0.430341535439627
"361",-0.581587,1.13469130685159,-0.341994936064245,-0.412993735486361
"362",-0.581587,1.141953936511,-0.365118326314613,-0.413215925276589
"363",-0.581587,1.12612265091902,-0.366305634801416,-0.366022413009931
"364",-0.581587,1.09284574162933,-0.330178892815474,-0.292050875253812
"365",-0.581587,1.19366653809338,-0.474893235692552,-0.446448450391848
"366",-0.581587,1.14741566430616,-0.401690674889171,-0.393963587660364
"367",-0.581587,1.13090119860908,-0.38032652169733,-0.366454987561986
"368",-0.581587,1.11520126869048,-0.344602893766242,-0.35344407661861
"369",-0.581587,1.20057931252863,-0.495596643470174,-0.442464295342372
"370",-0.581587,1.10496316999469,-0.319358034390186,-0.344897162811109
"371",-0.581587,1.23024158703961,-0.569802011146403,-0.434534268585622
"372",-0.581587,1.09591220259894,-0.258104032341638,-0.366614053596201
"373",-0.581587,1.17743203829506,-0.486087675723762,-0.38738220959814
"374",-0.581587,1.19266676619853,-0.403634792724935,-0.509443784235667
"375",-0.581587,1.19925075503677,-0.506504213285376,-0.426211045587069
"376",-0.581587,1.19432995809867,-0.515689934097155,-0.400609461549333
"377",-0.581587,1.14921746395166,-0.444686846542562,-0.350648524827252
"378",-0.581587,1.29128724220181,-0.525416160464259,-0.62558820337035
"379",-0.581587,1.19872773822283,-0.387859324275114,-0.535269404092616
"380",-0.581587,1.11284117938331,-0.289093258867298,-0.393497875735966
"381",-0.581587,1.12576329001245,-0.372882913198323,-0.35819173383035
"382",-0.581587,1.17419292025427,-0.453283881275313,-0.416248407746193
"383",-0.581587,1.17302798904151,-0.37293798475353,-0.486735988604454
"384",-0.581587,1.15039830443721,-0.440162643924887,-0.360101521442293
"385",-0.581587,1.12311277494166,-0.335093392807869,-0.386127858789879
"386",-0.581587,1.18877121003396,-0.419593577581458,-0.48694786112888
"387",-0.581587,1.16501977022961,-0.324772236886161,-0.501790852022838
"388",-0.581587,1.18065568556364,-0.417337973061662,-0.468803651963741
"389",-0.581587,1.22602045039585,-0.540970992267541,-0.458777212069123
"390",-0.581587,1.20695218905062,-0.540176612877758,-0.40613152248255
"391",-0.581587,1.2078122727849,-0.442862727765357,-0.512526185327212
"392",-0.581587,1.2423633564272,-0.534953706429001,-0.507238840558292
"393",-0.581587,1.15772296471212,-0.402153633021124,-0.422604920072798
"394",-0.581587,1.13546688256936,-0.392401640316708,-0.367839630937921
"395",-0.581587,1.14393817725301,-0.356900297411985,-0.42569558499492
"396",-0.581587,1.12795308181836,-0.419353746575101,-0.310516650144496
"397",-0.581587,1.14128838391332,-0.407441267199889,-0.369500729414754
"398",-0.581587,1.22517884198859,-0.524556559945662,-0.475293183492553
"399",-0.581587,1.14557649582074,-0.45325296848524,-0.32696674805896
